20180604-loanrwd-GA_MAIN_HITS_APP_INFO.csv, 473, 16
20180604-loanrwd-GA_MAIN_HITS_CONTENT_GROUP.csv, 473, 19
20180604-loanrwd-GA_MAIN_HITS_CONTENT_INFO.csv, 473, 5
20180604-loanrwd-GA_MAIN_HITS.csv, 10895, 13
20180604-loanrwd-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 450, 6
20180604-loanrwd-GA_MAIN_HITS_EVENT_INFO.csv, 473, 8
20180604-loanrwd-GA_MAIN_HITS_PAGE.csv, 10895, 14
20180604-loanrwd-GA_MAIN_HITS_SOCIAL.csv, 10895, 13
20180604-loanrwd-GA_MAIN_TOTALS.csv, 3757, 15
20180604-loanrwd-GA_MAIN_TRAFFIC_SOURCE.csv, 3757, 13
20180604-mkp-GA_MAIN_ADWORDS_CLICK_INFO.csv, 457, 15
20180604-mkp-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 457, 5
20180604-mkp-GA_MAIN.csv, 457, 9
20180604-mkp-GA_MAIN_CUSTOM_DIMENSIONS.csv, 489, 6
20180604-mkp-GA_MAIN_DEVICE.csv, 457, 16
20180604-mkp-GA_MAIN_GEO_NETWORK.csv, 489, 14
20180604-mkp-GA_MAIN_HITS_APP_INFO.csv, 473, 16
20180604-mkp-GA_MAIN_HITS_CONTENT_GROUP.csv, 473, 19
20180604-mkp-GA_MAIN_HITS_CONTENT_INFO.csv, 473, 5
20180604-mkp-GA_MAIN_HITS.csv, 473, 13
20180604-mkp-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 450, 6
20180604-mkp-GA_MAIN_HITS_EVENT_INFO.csv, 473, 8
20180604-mkp-GA_MAIN_HITS_PAGE.csv, 473, 14
20180604-mkp-GA_MAIN_HITS_SOCIAL.csv, 473, 13
20180604-mkp-GA_MAIN_TOTALS.csv, 457, 15
20180604-mkp-GA_MAIN_TRAFFIC_SOURCE.csv, 457, 13
20180604-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.csv, 70472, 15
20180604-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 70472, 5
20180604-mobilebank-GA_MAIN.csv, 70472, 9
20180604-mobilebank-GA_MAIN_DEVICE.csv, 70472, 16
20180604-mobilebank-GA_MAIN_HITS_APP_INFO.csv, 473, 16
20180604-mobilebank-GA_MAIN_HITS_CONTENT_GROUP.csv, 473, 19
20180604-mobilebank-GA_MAIN_HITS_CONTENT_INFO.csv, 473, 5
20180604-mobilebank-GA_MAIN_HITS.csv, 365110, 13
20180604-mobilebank-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 450, 6
20180604-mobilebank-GA_MAIN_HITS_EVENT_INFO.csv, 473, 8
20180604-mobilebank-GA_MAIN_HITS_PAGE.csv, 365110, 14
20180604-mobilebank-GA_MAIN_HITS_SOCIAL.csv, 365110, 13
20180604-mobilebank-GA_MAIN_TOTALS.csv, 70472, 15
20180604-mobilebank-GA_MAIN_TRAFFIC_SOURCE.csv, 70472, 13
20180604-website-GA_MAIN_ADWORDS_CLICK_INFO.csv, 129523, 15
20180604-website-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 129523, 5
20180604-website-GA_MAIN.csv, 129523, 9
20180604-website-GA_MAIN_CUSTOM_DIMENSIONS.csv, 6617, 6
20180604-website-GA_MAIN_DEVICE.csv, 129523, 16
20180604-website-GA_MAIN_GEO_NETWORK.csv, 6617, 14
20180604-website-GA_MAIN_HITS_APP_INFO.csv, 473, 16
20180604-website-GA_MAIN_HITS_CONTENT_GROUP.csv, 473, 19
20180604-website-GA_MAIN_HITS_CONTENT_INFO.csv, 473, 5
20180604-website-GA_MAIN_HITS.csv, 246587, 13
20180604-website-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 450, 6
20180604-website-GA_MAIN_HITS_EVENT_INFO.csv, 473, 8
20180604-website-GA_MAIN_HITS_PAGE.csv, 246587, 14
20180604-website-GA_MAIN_HITS_SOCIAL.csv, 246587, 13
20180604-website-GA_MAIN_TOTALS.csv, 129523, 15
20180604-website-GA_MAIN_TRAFFIC_SOURCE.csv, 129523, 13
20180605-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.csv, 58065, 15
20180605-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 58065, 5
20180605-cardaily-GA_MAIN.csv, 58065, 9
20180605-cardaily-GA_MAIN_CUSTOM_DIMENSIONS.csv, 226123, 6
20180605-cardaily-GA_MAIN_DEVICE.csv, 58065, 16
20180605-cardaily-GA_MAIN_GEO_NETWORK.csv, 226123, 14
20180605-cardaily-GA_MAIN_HITS_APP_INFO.csv, 806, 16
20180605-cardaily-GA_MAIN_HITS_CONTENT_GROUP.csv, 806, 19
20180605-cardaily-GA_MAIN_HITS_CONTENT_INFO.csv, 806, 5
20180605-cardaily-GA_MAIN_HITS.csv, 513479, 13
20180605-cardaily-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 1021, 6
20180605-cardaily-GA_MAIN_HITS_EVENT_INFO.csv, 806, 8
20180605-cardaily-GA_MAIN_HITS_PAGE.csv, 513479, 14
20180605-cardaily-GA_MAIN_HITS_SOCIAL.csv, 513479, 13
20180605-cardaily-GA_MAIN_TOTALS.csv, 58065, 15
20180605-cardaily-GA_MAIN_TRAFFIC_SOURCE.csv, 58065, 13
20180605-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.csv, 3863, 15
20180605-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 3863, 5
20180605-loanrwd-GA_MAIN.csv, 3863, 9
20180605-loanrwd-GA_MAIN_CUSTOM_DIMENSIONS.csv, 7303, 6
20180605-loanrwd-GA_MAIN_DEVICE.csv, 3863, 16
20180605-loanrwd-GA_MAIN_GEO_NETWORK.csv, 7303, 14
20180605-loanrwd-GA_MAIN_HITS_APP_INFO.csv, 806, 16
20180605-loanrwd-GA_MAIN_HITS_CONTENT_GROUP.csv, 806, 19
20180605-loanrwd-GA_MAIN_HITS_CONTENT_INFO.csv, 806, 5
20180605-loanrwd-GA_MAIN_HITS.csv, 11613, 13
20180605-loanrwd-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 1021, 6
20180605-loanrwd-GA_MAIN_HITS_EVENT_INFO.csv, 806, 8
20180605-loanrwd-GA_MAIN_HITS_PAGE.csv, 11613, 14
20180605-loanrwd-GA_MAIN_HITS_SOCIAL.csv, 11613, 13
20180605-loanrwd-GA_MAIN_TOTALS.csv, 3863, 15
20180605-loanrwd-GA_MAIN_TRAFFIC_SOURCE.csv, 3863, 13
20180605-mkp-GA_MAIN_ADWORDS_CLICK_INFO.csv, 774, 15
20180605-mkp-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 774, 5
20180605-mkp-GA_MAIN.csv, 774, 9
20180605-mkp-GA_MAIN_CUSTOM_DIMENSIONS.csv, 1086, 6
20180605-mkp-GA_MAIN_DEVICE.csv, 774, 16
20180605-mkp-GA_MAIN_GEO_NETWORK.csv, 1086, 14
20180605-mkp-GA_MAIN_HITS_APP_INFO.csv, 806, 16
20180605-mkp-GA_MAIN_HITS_CONTENT_GROUP.csv, 806, 19
20180605-mkp-GA_MAIN_HITS_CONTENT_INFO.csv, 806, 5
20180605-mkp-GA_MAIN_HITS.csv, 806, 13
20180605-mkp-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 1021, 6
20180605-mkp-GA_MAIN_HITS_EVENT_INFO.csv, 806, 8
20180605-mkp-GA_MAIN_HITS_PAGE.csv, 806, 14
20180605-mkp-GA_MAIN_HITS_SOCIAL.csv, 806, 13
20180605-mkp-GA_MAIN_TOTALS.csv, 774, 15
20180605-mkp-GA_MAIN_TRAFFIC_SOURCE.csv, 774, 13
20180605-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.csv, 115798, 15
20180605-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 115798, 5
